INDICATOR,UNIT,UNIT_NUM,STUB_NAME,STUB_NAME_NUM,STUB_LABEL,STUB_LABEL_NUM,YEAR,YEAR_NUM,AGE,AGE_NUM,ESTIMATE,FLAG
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 25-44 years,7.213,1970,3,25-44 years,3,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 25-44 years,7.213,1980,4,25-44 years,3,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 25-44 years,7.213,1981,5,25-44 years,3,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 25-44 years,7.213,1982,6,25-44 years,3,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 25-44 years,7.213,1983,7,25-44 years,3,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 25-44 years,7.213,1984,8,25-44 years,3,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 25-44 years,7.213,1985,9,25-44 years,3,7.7,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 25-44 years,7.213,1986,10,25-44 years,3,7.2,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 25-44 years,7.213,1987,11,25-44 years,3,7.4,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 25-44 years,7.213,1988,12,25-44 years,3,7.0,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 25-44 years,7.213,1989,13,25-44 years,3,6.8,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 25-44 years,7.213,1990,14,25-44 years,3,7.0,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 25-44 years,7.213,1991,15,25-44 years,3,6.6,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 25-44 years,7.213,1992,16,25-44 years,3,6.6,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 25-44 years,7.213,1993,17,25-44 years,3,6.6,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 25-44 years,7.213,1994,18,25-44 years,3,6.8,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 25-44 years,7.213,1995,19,25-44 years,3,6.6,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 25-44 years,7.213,1996,20,25-44 years,3,6.7,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 25-44 years,7.213,1997,21,25-44 years,3,7.1,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 25-44 years,7.213,1998,22,25-44 years,3,7.2,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 25-44 years,7.213,1999,23,25-44 years,3,6.8,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 25-44 years,7.213,2000,24,25-44 years,3,6.7,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 25-44 years,7.213,2001,25,25-44 years,3,6.9,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 25-44 years,7.213,2002,26,25-44 years,3,7.5,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 25-44 years,7.213,2003,27,25-44 years,3,7.3,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 25-44 years,7.213,2004,28,25-44 years,3,7.6,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 25-44 years,7.213,2005,29,25-44 years,3,7.5,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 25-44 years,7.213,2006,30,25-44 years,3,7.9,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 25-44 years,7.213,2007,31,25-44 years,3,8.1,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 25-44 years,7.213,2008,32,25-44 years,3,8.4,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 25-44 years,7.213,2009,33,25-44 years,3,8.3,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 25-44 years,7.213,2010,34,25-44 years,3,8.6,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 25-44 years,7.213,2011,35,25-44 years,3,9.1,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 25-44 years,7.213,2012,36,25-44 years,3,9.2,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 25-44 years,7.213,2013,37,25-44 years,3,9.3,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 25-44 years,7.213,2014,38,25-44 years,3,9.8,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 25-44 years,7.213,2015,39,25-44 years,3,10.3,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 25-44 years,7.213,2016,40,25-44 years,3,10.3,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 25-44 years,7.213,2017,41,25-44 years,3,10.4,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 25-44 years,7.213,2018,42,25-44 years,3,10.3,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 45-64 years,7.214,1950,1,45-64 years,4,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 45-64 years,7.214,1960,2,45-64 years,4,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 45-64 years,7.214,1970,3,45-64 years,4,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 45-64 years,7.214,1980,4,45-64 years,4,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 45-64 years,7.214,1981,5,45-64 years,4,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 45-64 years,7.214,1982,6,45-64 years,4,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 45-64 years,7.214,1983,7,45-64 years,4,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 45-64 years,7.214,1984,8,45-64 years,4,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 45-64 years,7.214,1985,9,45-64 years,4,9.2,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 45-64 years,7.214,1986,10,45-64 years,4,9.9,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 45-64 years,7.214,1987,11,45-64 years,4,9.1,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 45-64 years,7.214,1988,12,45-64 years,4,8.5,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 45-64 years,7.214,1989,13,45-64 years,4,8.2,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 45-64 years,7.214,1990,14,45-64 years,4,8.0,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 45-64 years,7.214,1991,15,45-64 years,4,8.0,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 45-64 years,7.214,1992,16,45-64 years,4,7.8,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 45-64 years,7.214,1993,17,45-64 years,4,7.6,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 45-64 years,7.214,1994,18,45-64 years,4,7.3,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 45-64 years,7.214,1995,19,45-64 years,4,6.9,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 45-64 years,7.214,1996,20,45-64 years,4,7.2,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 45-64 years,7.214,1997,21,45-64 years,4,7.5,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 45-64 years,7.214,1998,22,45-64 years,4,7.3,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 45-64 years,7.214,1999,23,45-64 years,4,7.0,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 45-64 years,7.214,2000,24,45-64 years,4,7.3,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 45-64 years,7.214,2001,25,45-64 years,4,7.8,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 45-64 years,7.214,2002,26,45-64 years,4,8.0,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 45-64 years,7.214,2003,27,45-64 years,4,8.3,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 45-64 years,7.214,2004,28,45-64 years,4,9.1,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 45-64 years,7.214,2005,29,45-64 years,4,8.7,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 45-64 years,7.214,2006,30,45-64 years,4,9.5,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 45-64 years,7.214,2007,31,45-64 years,4,10.0,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 45-64 years,7.214,2008,32,45-64 years,4,10.1,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 45-64 years,7.214,2009,33,45-64 years,4,10.5,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 45-64 years,7.214,2010,34,45-64 years,4,10.7,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 45-64 years,7.214,2011,35,45-64 years,4,11.1,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 45-64 years,7.214,2012,36,45-64 years,4,11.6,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 45-64 years,7.214,2013,37,45-64 years,4,12.0,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 45-64 years,7.214,2014,38,45-64 years,4,12.6,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 45-64 years,7.214,2015,39,45-64 years,4,13.1,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 45-64 years,7.214,2016,40,45-64 years,4,13.0,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 45-64 years,7.214,2017,41,45-64 years,4,12.8,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 45-64 years,7.214,2018,42,45-64 years,4,12.9,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 65 years and over,7.215,1950,1,65 years and over,5,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 65 years and over,7.215,1960,2,65 years and over,5,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 65 years and over,7.215,1970,3,65 years and over,5,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 65 years and over,7.215,1980,4,65 years and over,5,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 65 years and over,7.215,1981,5,65 years and over,5,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 65 years and over,7.215,1982,6,65 years and over,5,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 65 years and over,7.215,1983,7,65 years and over,5,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 65 years and over,7.215,1984,8,65 years and over,5,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 65 years and over,7.215,1985,9,65 years and over,5,7.5,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 65 years and over,7.215,1986,10,65 years and over,5,8.1,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 65 years and over,7.215,1987,11,65 years and over,5,7.4,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 65 years and over,7.215,1988,12,65 years and over,5,7.2,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 65 years and over,7.215,1989,13,65 years and over,5,6.4,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 65 years and over,7.215,1990,14,65 years and over,5,7.0,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 65 years and over,7.215,1991,15,65 years and over,5,6.3,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 65 years and over,7.215,1992,16,65 years and over,5,6.4,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 65 years and over,7.215,1993,17,65 years and over,5,6.1,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 65 years and over,7.215,1994,18,65 years and over,5,5.9,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 65 years and over,7.215,1995,19,65 years and over,5,5.8,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 65 years and over,7.215,1996,20,65 years and over,5,5.0,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 65 years and over,7.215,1997,21,65 years and over,5,5.1,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 65 years and over,7.215,1998,22,65 years and over,5,5.1,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 65 years and over,7.215,1999,23,65 years and over,5,4.7,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 65 years and over,7.215,2000,24,65 years and over,5,4.4,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 65 years and over,7.215,2001,25,65 years and over,5,4.3,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 65 years and over,7.215,2002,26,65 years and over,5,4.5,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 65 years and over,7.215,2003,27,65 years and over,5,4.2,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 65 years and over,7.215,2004,28,65 years and over,5,4.2,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 65 years and over,7.215,2005,29,65 years and over,5,4.4,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 65 years and over,7.215,2006,30,65 years and over,5,4.3,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 65 years and over,7.215,2007,31,65 years and over,5,4.4,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 65 years and over,7.215,2008,32,65 years and over,5,4.6,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 65 years and over,7.215,2009,33,65 years and over,5,4.5,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 65 years and over,7.215,2010,34,65 years and over,5,4.7,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 65 years and over,7.215,2011,35,65 years and over,5,5.1,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 65 years and over,7.215,2012,36,65 years and over,5,5.1,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 65 years and over,7.215,2013,37,65 years and over,5,5.4,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 65 years and over,7.215,2014,38,65 years and over,5,5.8,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 65 years and over,7.215,2015,39,65 years and over,5,6.0,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 65 years and over,7.215,2016,40,65 years and over,5,6.2,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 65 years and over,7.215,2017,41,65 years and over,5,6.1,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: White: 65 years and over,7.215,2018,42,65 years and over,5,6.3,
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 15-24 years,7.222,1950,1,15-24 years,2,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 15-24 years,7.222,1960,2,15-24 years,2,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 15-24 years,7.222,1970,3,15-24 years,2,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 15-24 years,7.222,1980,4,15-24 years,2,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 15-24 years,7.222,1981,5,15-24 years,2,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 15-24 years,7.222,1982,6,15-24 years,2,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 15-24 years,7.222,1983,7,15-24 years,2,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 15-24 years,7.222,1984,8,15-24 years,2,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 15-24 years,7.222,1985,9,15-24 years,2,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 15-24 years,7.222,1986,10,15-24 years,2,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 15-24 years,7.222,1987,11,15-24 years,2,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 15-24 years,7.222,1988,12,15-24 years,2,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 15-24 years,7.222,1989,13,15-24 years,2,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 15-24 years,7.222,1990,14,15-24 years,2,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 15-24 years,7.222,1991,15,15-24 years,2,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 15-24 years,7.222,1992,16,15-24 years,2,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 15-24 years,7.222,1993,17,15-24 years,2,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 15-24 years,7.222,1994,18,15-24 years,2,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 15-24 years,7.222,1995,19,15-24 years,2,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 15-24 years,7.222,1996,20,15-24 years,2,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 15-24 years,7.222,1997,21,15-24 years,2,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 15-24 years,7.222,1998,22,15-24 years,2,,...
Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race and Hispanic origin",7,Female: Not Hispanic or Latino: Black or African American: 15-24 years,7.222,1999,23,15-24 years,2,2.0,
